epoch,train_loss,val_auroc,val_auprc,val_f1,val_recall,val_specificity,val_threshold,lr,epoch_seconds
1,0.5045167176361257,0.6578246392896782,0.7615744694532731,0.7640449438202247,1.0,0.009433962264150943,0.2724984884262085,0.001,2.1913981437683105
2,0.49454509560483384,0.6706437291897891,0.7779547237161499,0.7623318385650224,1.0,0.0,0.3100745975971222,0.001,0.2346949577331543
3,0.4948198745445329,0.6771920088790233,0.7699416193258178,0.7623318385650224,1.0,0.0,0.3468257486820221,0.001,0.23276782035827637
4,0.48109505838818023,0.6768035516093229,0.7747506964296209,0.7623318385650224,1.0,0.0,0.23603980243206024,0.001,0.2322978973388672
5,0.4831523370175135,0.6790788013318535,0.787878588641524,0.765375854214123,0.9882352941176471,0.04716981132075472,0.17611829936504364,0.001,0.23228168487548828
6,0.47768261832715164,0.6817425083240843,0.7880757356758704,0.7647058823529411,0.9941176470588236,0.02830188679245283,0.21877607703208923,0.001,0.2365405559539795
7,0.4739397790156254,0.6741398446170921,0.779471947010485,0.7663551401869159,0.9647058823529412,0.11320754716981132,0.25601354241371155,0.001,0.23172903060913086
8,0.471708276185319,0.6639289678135404,0.7772463013552902,0.7674943566591422,1.0,0.02830188679245283,0.21325922012329102,0.001,0.23135614395141602
9,0.46772029002507526,0.6830743618201999,0.7872416392591707,0.7657657657657657,1.0,0.018867924528301886,0.15755043923854828,0.001,0.23156070709228516
10,0.4514521711807943,0.6905105438401776,0.7943745486156575,0.7692307692307693,1.0,0.03773584905660377,0.20823560655117035,0.001,0.23108935356140137
11,0.45473975867641214,0.686015538290788,0.7906303851505513,0.7692307692307693,1.0,0.03773584905660377,0.21071411669254303,0.001,0.23069071769714355
12,0.4458355826315155,0.6847391786903442,0.7893080471254936,0.7647058823529411,0.9941176470588236,0.02830188679245283,0.18047113716602325,0.001,0.2326362133026123
13,0.43726359485498634,0.6742508324084351,0.7829087563570155,0.7664399092970522,0.9941176470588236,0.03773584905660377,0.14517256617546082,0.001,0.23170232772827148
14,0.43473011266076916,0.6694783573806881,0.7844296828480384,0.7657657657657657,1.0,0.018867924528301886,0.1220884844660759,0.001,0.23164081573486328
15,0.42127965289989566,0.6537735849056604,0.7750184036039487,0.7674943566591422,1.0,0.02830188679245283,0.09379900991916656,0.001,0.23189759254455566
16,0.416147832454197,0.6701997780244172,0.7821236791950091,0.7640449438202247,1.0,0.009433962264150943,0.10497278720140457,0.001,0.23450160026550293
17,0.40335618200756257,0.6758046614872364,0.7855381961229366,0.7629796839729119,0.9941176470588236,0.018867924528301886,0.08367708325386047,0.0005,0.23178648948669434
18,0.36466352073243413,0.654439511653718,0.776090493410567,0.7623318385650224,1.0,0.0,0.023601774126291275,0.0005,0.23078083992004395
19,0.36486873380721563,0.6693673695893452,0.7861426343937027,0.7623318385650224,1.0,0.0,0.023526150733232498,0.0005,0.23078441619873047
20,0.3600317806478531,0.66165371809101,0.7821322125315522,0.7634660421545667,0.9588235294117647,0.11320754716981132,0.09755772352218628,0.0005,0.23153471946716309
21,0.33435188592696674,0.6915649278579357,0.7985402111142116,0.7623318385650224,1.0,0.0,0.01041522715240717,0.0005,0.23207998275756836
22,0.33504198686876535,0.6537180910099889,0.7814952527873884,0.7629796839729119,0.9941176470588236,0.018867924528301886,0.023637140169739723,0.0005,0.23201489448547363
23,0.3097709313406696,0.6551054384017758,0.7707657719899996,0.7623318385650224,1.0,0.0,0.006444511003792286,0.0005,0.2313997745513916
24,0.2969578943690475,0.6621531631520533,0.7837444031079283,0.7636363636363637,0.9882352941176471,0.03773584905660377,0.013276866637170315,0.0005,0.23091363906860352
25,0.2899541591705919,0.6414539400665927,0.772098823256346,0.7647058823529411,0.9941176470588236,0.02830188679245283,0.01306959055364132,0.0005,0.23114538192749023
26,0.28872738030492046,0.6529966703662596,0.7789557262770832,0.7640449438202247,1.0,0.009433962264150943,0.002620479790493846,0.0005,0.23099517822265625
27,0.2816944032975065,0.6598224195338512,0.7810282498610964,0.7623318385650224,1.0,0.0,0.002611186821013689,0.0005,0.2326831817626953
28,0.2938688737329712,0.6538568257491676,0.7646161633136009,0.7623318385650224,1.0,0.0,0.005746117793023586,0.00025,0.23078536987304688
29,0.25515697069314064,0.6455049944506104,0.7631200818104538,0.7623318385650224,1.0,0.0,0.002269776538014412,0.00025,0.2315819263458252
30,0.24595654717648652,0.6346281908990011,0.7619932350719589,0.7623318385650224,1.0,0.0,0.0018938763532787561,0.00025,0.23096609115600586
31,0.25758908328826197,0.6276914539400666,0.7528355815706262,0.7623318385650224,1.0,0.0,0.0020999787375330925,0.00025,0.23148226737976074
32,0.2415843234986675,0.6367369589345172,0.7564064155332473,0.7623318385650224,1.0,0.0,0.0012948662042617798,0.00025,0.23050165176391602
33,0.23558220363257965,0.6396226415094339,0.7545890315726891,0.7640449438202247,1.0,0.009433962264150943,0.0009764926508069038,0.00025,0.23098349571228027
