epoch,train_loss,val_auroc,val_auprc,val_f1,val_recall,val_specificity,val_threshold,lr,epoch_seconds
1,0.500047249277703,0.6746947835738069,0.7798803045138252,0.7838479809976246,0.9705882352941176,0.18867924528301888,0.27626413106918335,0.001,0.24960875511169434
2,0.48180695436979365,0.6849056603773586,0.7749394483514369,0.7903614457831325,0.9647058823529412,0.2358490566037736,0.41182422637939453,0.001,0.23442745208740234
3,0.4784268989043982,0.714927857935627,0.7970472523803555,0.7824074074074074,0.9941176470588236,0.12264150943396226,0.21387167274951935,0.001,0.23386549949645996
4,0.47074074685708733,0.7187014428412875,0.8090613251292547,0.783410138248848,1.0,0.11320754716981132,0.1554727852344513,0.001,0.23466014862060547
5,0.47171890057133437,0.7219200887902332,0.8063001097722435,0.7852193995381063,1.0,0.12264150943396226,0.16079172492027283,0.001,0.2344813346862793
6,0.464116341700089,0.708157602663707,0.7954961406914945,0.7875894988066826,0.9705882352941176,0.20754716981132076,0.30780741572380066,0.001,0.2334277629852295
7,0.4583869468327823,0.724250832408435,0.8084780984254702,0.784037558685446,0.9823529411764705,0.16037735849056603,0.35031551122665405,0.001,0.23296141624450684
8,0.45909813618173406,0.7431742508324085,0.8278841851590908,0.7830188679245284,0.9764705882352941,0.16981132075471697,0.33335596323013306,0.001,0.23353362083435059
9,0.44609736144677853,0.7603218645948945,0.8421339143817679,0.7858942065491183,0.9176470588235294,0.330188679245283,0.33645257353782654,0.001,0.2342841625213623
10,0.4464654839363228,0.7401775804661486,0.8169178483492191,0.782608695652174,0.9529411764705882,0.22641509433962265,0.2929016947746277,0.001,0.23427438735961914
11,0.43843733442613597,0.7555493895671477,0.8339255424878232,0.7828162291169452,0.9647058823529412,0.19811320754716982,0.26034390926361084,0.001,0.23372101783752441
12,0.42555055147936555,0.7329078801331853,0.8244063718523971,0.784688995215311,0.9647058823529412,0.20754716981132076,0.22230978310108185,0.001,0.23309612274169922
13,0.4278675885292408,0.7190344062153163,0.8030008987789137,0.7932692307692307,0.9705882352941176,0.2358490566037736,0.21657226979732513,0.001,0.2323603630065918
14,0.4108059527652334,0.7461154273029967,0.8290553561187375,0.7848699763593381,0.9764705882352941,0.1792452830188679,0.1433803290128708,0.001,0.23336267471313477
15,0.4080819981168457,0.7302441731409544,0.8278242200110868,0.7858823529411765,0.9823529411764705,0.16981132075471697,0.07491105049848557,0.001,0.23315787315368652
16,0.40208627307225786,0.7298557158712542,0.8226908835193834,0.7832167832167832,0.9882352941176471,0.14150943396226415,0.13476257026195526,0.0005,0.23334288597106934
17,0.3826910850142135,0.7508879023307437,0.8357002798414328,0.7962085308056872,0.9882352941176471,0.20754716981132076,0.10602886974811554,0.0005,0.2330460548400879
18,0.3597988697541814,0.7405660377358492,0.8260652646765416,0.7877358490566038,0.9823529411764705,0.1792452830188679,0.09407211095094681,0.0005,0.23349285125732422
19,0.3511980238009472,0.7421753607103219,0.8314809002415787,0.7885985748218527,0.9764705882352941,0.19811320754716982,0.0794171690940857,0.0005,0.2326817512512207
20,0.3313577430859174,0.7326859045504994,0.825571017200481,0.7848699763593381,0.9764705882352941,0.1792452830188679,0.1184428259730339,0.0005,0.23328256607055664
21,0.32571932039563617,0.7228079911209768,0.8177552751011872,0.7816091954022989,1.0,0.10377358490566038,0.026966983452439308,0.0005,0.23248982429504395
