horizon,channel_set,model,train_seconds,feature_seconds,predict_seconds,total_seconds,n_features,val_threshold,val_n,val_n_positive,val_n_negative,val_auroc,val_auprc,val_brier,val_accuracy,val_balanced_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1,val_tp,val_tn,val_fp,val_fn,test_n,test_n_positive,test_n_negative,test_threshold,test_auroc,test_auprc,test_brier,test_accuracy,test_balanced_accuracy,test_precision,test_recall_sensitivity,test_specificity,test_f1,test_tp,test_tn,test_fp,test_fn
18,full,ExtraTrees_balanced,0.874,0.015,0.175,1.096,468,0.3925,276,170,106,0.7615704772475028,0.8098714997577274,0.18663172554347823,0.7210144927536232,0.654550499445061,0.7048458149779736,0.9411764705882353,0.36792452830188677,0.8060453400503779,160,39,67,10,276,170,106,0.3925,0.7536348501664816,0.8404813726515508,0.19374680706521735,0.6956521739130435,0.6250832408435072,0.6869565217391305,0.9294117647058824,0.32075471698113206,0.79,158,34,72,12
18,full,MLP_tabular,0.489,0.014,0.003,0.523,468,0.264736533164978,276,170,106,0.7067147613762487,0.7675568116306113,0.20417710431302238,0.6956521739130435,0.609100998890122,0.6733870967741935,0.9823529411764705,0.2358490566037736,0.7990430622009569,167,25,81,3,276,170,106,0.264736533164978,0.729134295227525,0.822723780674856,0.20749136318676648,0.6739130434782609,0.5950055493895672,0.6680672268907563,0.9352941176470588,0.25471698113207547,0.7794117647058824,159,27,79,11
18,full,LogReg_L2_balanced,0.092,0.014,0.003,0.126,468,0.17655329288500068,276,170,106,0.6926193118756937,0.7531023648431624,0.234921390473359,0.6920289855072463,0.61503884572697,0.679324894514768,0.9470588235294117,0.2830188679245283,0.7911547911547911,161,30,76,9,276,170,106,0.17655329288500068,0.7181465038845727,0.7872710032060403,0.21946092102054357,0.6666666666666666,0.5855715871254162,0.6625,0.9352941176470588,0.2358490566037736,0.775609756097561,159,25,81,11
18,full,Dummy_StratifiedFloor,0.0,0.014,0.001,0.032,468,0.0,276,170,106,0.4704217536071033,0.6024735694850708,0.5036231884057971,0.6159420289855072,0.5,0.6159420289855072,1.0,0.0,0.7623318385650224,170,0,106,0,276,170,106,0.0,0.478079911209767,0.6058598914702564,0.4963768115942029,0.6159420289855072,0.5,0.6159420289855072,1.0,0.0,0.7623318385650224,170,0,106,0
18,values,HistGradBoost,0.245,0.026,0.002,0.29,130,0.21299809399873415,276,170,106,0.7583240843507215,0.8271869076668433,0.19548210339509595,0.6884057971014492,0.5961154273029967,0.6653543307086615,0.9941176470588236,0.19811320754716982,0.7971698113207547,169,21,85,1,276,170,106,0.21299809399873415,0.7143174250832409,0.8249069210867652,0.21192397125811985,0.6630434782608695,0.56842397336293,0.6509803921568628,0.9764705882352941,0.16037735849056603,0.7811764705882352,166,17,89,4
18,values,RandomForest_balanced,1.472,0.011,0.165,1.688,130,0.43,276,170,106,0.7625693673695895,0.8373109210748843,0.18745072463768117,0.7065217391304348,0.6285793562708102,0.6861924686192469,0.9647058823529412,0.29245283018867924,0.8019559902200489,164,31,75,6,276,170,106,0.43,0.7196725860155384,0.8239547539481427,0.20506671195652174,0.6413043478260869,0.5703107658157602,0.6563876651982379,0.8764705882352941,0.2641509433962264,0.7506297229219143,149,28,78,21
18,values,ExtraTrees_balanced,0.725,0.02,0.175,0.964,130,0.4325,276,170,106,0.7562985571587125,0.841509276988799,0.19225088315217392,0.6992753623188406,0.6155937846836848,0.6775510204081633,0.9764705882352941,0.25471698113207547,0.8,166,27,79,4,276,170,106,0.4325,0.7135127635960045,0.8154732649939325,0.20613215579710148,0.6702898550724637,0.5973917869034406,0.670995670995671,0.9117647058823529,0.2830188679245283,0.773067331670823,155,30,76,15
18,values,MLP_tabular,0.3,0.012,0.002,0.33,130,0.32763999700546265,276,170,106,0.6872364039955604,0.760364124784142,0.21175095411549424,0.6811594202898551,0.5920088790233075,0.664,0.9764705882352941,0.20754716981132076,0.7904761904761904,166,22,84,4,276,170,106,0.32763999700546265,0.6992785793562707,0.8143722857452738,0.2124775454227679,0.6376811594202898,0.5549389567147613,0.6458333333333334,0.9117647058823529,0.19811320754716982,0.7560975609756098,155,21,85,15
18,values,LogReg_L2_balanced,0.037,0.012,0.002,0.066,130,0.21090651040819078,276,170,106,0.6804106548279689,0.7634162492744514,0.22925113464542315,0.6557971014492754,0.5589900110987791,0.6459143968871596,0.9764705882352941,0.14150943396226415,0.7775175644028103,166,15,91,4,276,170,106,0.21090651040819078,0.6971143174250831,0.7907760110891247,0.22103103514914196,0.6413043478260869,0.5418978912319645,0.637065637065637,0.9705882352941176,0.11320754716981132,0.7692307692307693,165,12,94,5
18,values,Dummy_StratifiedFloor,0.0,0.011,0.001,0.03,130,0.0,276,170,106,0.4704217536071033,0.6024735694850708,0.5036231884057971,0.6159420289855072,0.5,0.6159420289855072,1.0,0.0,0.7623318385650224,170,0,106,0,276,170,106,0.0,0.478079911209767,0.6058598914702564,0.4963768115942029,0.6159420289855072,0.5,0.6159420289855072,1.0,0.0,0.7623318385650224,170,0,106,0
18,values_masks,ExtraTrees_balanced,0.775,0.015,0.187,1.003,260,0.3575,276,170,106,0.7532463928967814,0.8378952883996738,0.19107971014492753,0.7028985507246377,0.6203107658157603,0.680327868852459,0.9764705882352941,0.2641509433962264,0.8019323671497585,166,28,78,4,276,170,106,0.3575,0.7382630410654829,0.8353996540894151,0.20038120471014492,0.6811594202898551,0.6008879023307436,0.6708333333333333,0.9470588235294117,0.25471698113207547,0.7853658536585366,161,27,79,9
18,values_masks,RandomForest_balanced,1.32,0.013,0.18,1.532,260,0.425,276,170,106,0.7687291897891231,0.8418876801133082,0.18658007246376812,0.7065217391304348,0.626803551609323,0.6846473029045643,0.9705882352941176,0.2830188679245283,0.8029197080291971,165,30,76,5,276,170,106,0.425,0.7241675915649279,0.8254427724369229,0.20283695652173914,0.6666666666666666,0.5926748057713651,0.6681034482758621,0.9117647058823529,0.27358490566037735,0.7711442786069652,155,29,77,15
18,values_masks,HistGradBoost,0.346,0.027,0.002,0.392,260,0.2187245239161728,276,170,106,0.7757491675915649,0.84184901694861,0.19041847881462426,0.6956521739130435,0.609100998890122,0.6733870967741935,0.9823529411764705,0.2358490566037736,0.7990430622009569,167,25,81,3,276,170,106,0.2187245239161728,0.7137069922308547,0.8108497149689432,0.21077759102315943,0.6811594202898551,0.5902330743618202,0.6626984126984127,0.9823529411764705,0.19811320754716982,0.7914691943127962,167,21,85,3
