epoch,train_loss,val_auroc,val_auprc,val_f1,val_recall,val_specificity,val_threshold,lr,epoch_seconds
1,0.49044169968758583,0.744062153163152,0.8265818530705417,0.7960199004975125,0.9411764705882353,0.32075471698113206,0.2685015797615051,0.001,0.25304508209228516
2,0.4584352634526164,0.766315205327414,0.8337234040016228,0.8072916666666666,0.9117647058823529,0.44339622641509435,0.4408856928348541,0.001,0.23868036270141602
3,0.45303595264752705,0.762819089900111,0.8425239034116616,0.8019559902200489,0.9647058823529412,0.29245283018867924,0.32937368750572205,0.001,0.23983478546142578
4,0.45326198728717104,0.7593784683684794,0.8395744441589741,0.8067632850241546,0.9823529411764705,0.27358490566037735,0.135797917842865,0.001,0.23866701126098633
5,0.44177373908544615,0.7721975582685905,0.8485857407698405,0.8038740920096852,0.9764705882352941,0.27358490566037735,0.26729288697242737,0.001,0.23758196830749512
6,0.44476454298512463,0.7699778024417314,0.8478138436516951,0.8047619047619048,0.9941176470588236,0.2358490566037736,0.16987986862659454,0.001,0.23837971687316895
7,0.4380464906730349,0.7778024417314094,0.8590477403259966,0.8,0.9764705882352941,0.25471698113207547,0.19500099122524261,0.001,0.23801660537719727
8,0.4295728919998048,0.7668146503884573,0.8377749016837727,0.8080808080808081,0.9411764705882353,0.37735849056603776,0.3421676754951477,0.001,0.23823833465576172
9,0.42292525184397795,0.7865704772475028,0.854362716705676,0.8097560975609757,0.9764705882352941,0.3018867924528302,0.3317130506038666,0.001,0.23832201957702637
10,0.4254807578463133,0.7822419533851276,0.8519772335014081,0.805,0.9470588235294117,0.3490566037735849,0.3375658690929413,0.001,0.23772501945495605
11,0.4193354916951013,0.7693673695893452,0.8474586481388897,0.8058252427184466,0.9764705882352941,0.2830188679245283,0.17137761414051056,0.001,0.2379772663116455
12,0.42171495962305133,0.7574361820199778,0.8346766799623178,0.8077858880778589,0.9764705882352941,0.29245283018867924,0.23031219840049744,0.001,0.23802876472473145
13,0.39724034575107686,0.7761931187569366,0.8527720952583896,0.8058968058968059,0.9647058823529412,0.3113207547169811,0.2847413718700409,0.001,0.23791956901550293
14,0.4021799991866088,0.7884572697003329,0.8551962501625487,0.8125,0.9941176470588236,0.27358490566037735,0.25942161679267883,0.0005,0.2374732494354248
15,0.384300771875987,0.772031076581576,0.8533134866494185,0.8088235294117647,0.9705882352941176,0.3113207547169811,0.2505181133747101,0.0005,0.23766589164733887
16,0.37702559392198143,0.7874028856825749,0.8612467768381834,0.8057553956834532,0.9882352941176471,0.25471698113207547,0.15787100791931152,0.0005,0.23647165298461914
17,0.3697148825846562,0.767924528301887,0.8523689778034935,0.8087167070217918,0.9823529411764705,0.2830188679245283,0.18668904900550842,0.0005,0.23872971534729004
18,0.3603077115385441,0.7656492785793564,0.8463120212902446,0.8049382716049382,0.9588235294117647,0.32075471698113206,0.18897144496440887,0.0005,0.23781180381774902
19,0.3563587922087602,0.7590455049944507,0.83801724765808,0.8087167070217918,0.9823529411764705,0.2830188679245283,0.16342385113239288,0.0005,0.23825669288635254
20,0.33972104968938155,0.751054384017758,0.837654644767567,0.801007556675063,0.9352941176470588,0.3584905660377358,0.1772450953722,0.0005,0.23763704299926758
21,0.33710779148975467,0.7516648168701443,0.8311588234014814,0.8019323671497585,0.9764705882352941,0.2641509433962264,0.14236126840114594,0.0005,0.23844599723815918
22,0.3344354765215158,0.7398446170921199,0.830459051474273,0.803921568627451,0.9647058823529412,0.3018867924528302,0.1896829903125763,0.0005,0.23787188529968262
23,0.31823506176877187,0.7329633740288567,0.8237712687528733,0.7960687960687961,0.9529411764705882,0.29245283018867924,0.1922779381275177,0.00025,0.23877549171447754
24,0.3000985777837619,0.7441731409544949,0.8294880971493457,0.7980535279805353,0.9647058823529412,0.27358490566037735,0.14085040986537933,0.00025,0.23804759979248047
25,0.28954428599264614,0.7427302996670367,0.827659531531703,0.7902439024390244,0.9529411764705882,0.2641509433962264,0.1251809000968933,0.00025,0.2386951446533203
26,0.28653343226633915,0.7425638179800221,0.8258883737184715,0.8,0.9529411764705882,0.3113207547169811,0.15327613055706024,0.00025,0.23769879341125488
27,0.2758141326120381,0.7382907880133185,0.8214780237429552,0.8060453400503779,0.9411764705882353,0.36792452830188677,0.15554246306419373,0.00025,0.23845291137695312
28,0.2692414811679295,0.7516093229744728,0.8326263490177471,0.8,0.9529411764705882,0.3113207547169811,0.10702048242092133,0.00025,0.23676109313964844
