epoch,train_loss,val_auroc,val_auprc,val_f1,val_recall,val_specificity,val_threshold,lr,epoch_seconds
1,0.493677116589211,0.7192563817980022,0.8097481943730698,0.780952380952381,0.9647058823529412,0.18867924528301888,0.21942965686321259,0.001,0.24865341186523438
2,0.4632889369042282,0.7468368479467258,0.833218075591752,0.7850467289719626,0.9882352941176471,0.1509433962264151,0.2844286859035492,0.001,0.23406362533569336
3,0.45687420142480845,0.7386237513873474,0.8322840495830005,0.7877358490566038,0.9823529411764705,0.1792452830188679,0.3038734197616577,0.001,0.23432326316833496
4,0.46015116754843266,0.7470033296337403,0.8374097583361844,0.7878787878787878,0.9941176470588236,0.1509433962264151,0.12221308052539825,0.001,0.23264312744140625
5,0.44758376735948924,0.7562153163152053,0.8374653222124413,0.7893462469733656,0.9588235294117647,0.24528301886792453,0.3073655664920807,0.001,0.2337350845336914
6,0.4536085576427226,0.7410099889012208,0.8289202727419219,0.786046511627907,0.9941176470588236,0.14150943396226415,0.13099752366542816,0.001,0.23366999626159668
7,0.4402787065289729,0.7495005549389566,0.8399539081939209,0.7884615384615384,0.9647058823529412,0.22641509433962265,0.2262619584798813,0.001,0.23304176330566406
8,0.4393537189144126,0.7500554938956715,0.8285940184251391,0.7850467289719626,0.9882352941176471,0.1509433962264151,0.17467276751995087,0.001,0.23374414443969727
9,0.43121335030683317,0.7624861265260822,0.8431657651990787,0.795,0.9352941176470588,0.330188679245283,0.3934839963912964,0.001,0.23263788223266602
10,0.4384871407566157,0.7594894561598224,0.8392761435026908,0.7924528301886793,0.9882352941176471,0.18867924528301888,0.2120777815580368,0.001,0.23358821868896484
11,0.428355359112054,0.7362930077691454,0.8204157972112216,0.789598108747045,0.9823529411764705,0.18867924528301888,0.14195416867733002,0.001,0.23326516151428223
12,0.43067693503535526,0.7314095449500556,0.8224301769033515,0.786046511627907,0.9941176470588236,0.14150943396226415,0.15446452796459198,0.001,0.2328484058380127
13,0.4088068713406587,0.7400110987791343,0.8301465040722322,0.7858823529411765,0.9823529411764705,0.16981132075471697,0.13999584317207336,0.001,0.23249316215515137
14,0.42126118148805874,0.7528856825749167,0.836675941956908,0.7870370370370371,1.0,0.1320754716981132,0.10317698866128922,0.001,0.23273205757141113
15,0.4084210353238242,0.7402330743618202,0.8280803396369463,0.7848101265822784,0.9117647058823529,0.33962264150943394,0.30407965183258057,0.001,0.23308610916137695
16,0.4113577713771742,0.7420643729189789,0.8326671395362599,0.7888631090487239,1.0,0.14150943396226415,0.11910242587327957,0.0005,0.2325270175933838
17,0.3880760743099005,0.74661487236404,0.838554287881367,0.7892156862745098,0.9470588235294117,0.27358490566037735,0.21847400069236755,0.0005,0.23284244537353516
18,0.37553654691529653,0.7462264150943396,0.8367299966126459,0.7822014051522248,0.9823529411764705,0.1509433962264151,0.12901967763900757,0.0005,0.2334897518157959
19,0.3608749847428328,0.7400665926748058,0.8235370163520663,0.7848699763593381,0.9764705882352941,0.1792452830188679,0.12921768426895142,0.0005,0.2328929901123047
20,0.3534476718124078,0.7388457269700334,0.8295876127016663,0.7913669064748201,0.9705882352941176,0.22641509433962265,0.11521679908037186,0.0005,0.23290562629699707
21,0.3612682578785349,0.7462264150943396,0.8379541832838022,0.7893462469733656,0.9588235294117647,0.24528301886792453,0.23024171590805054,0.0005,0.23294305801391602
