epoch,train_loss,val_auroc,val_auprc,val_f1,val_recall,val_specificity,val_threshold,lr,epoch_seconds
1,0.4913432667585187,0.7185904550499446,0.8148682543306377,0.7943262411347518,0.9882352941176471,0.19811320754716982,0.23405322432518005,0.001,0.276702880859375
2,0.47684008714293136,0.729023307436182,0.820932807593219,0.7971014492753623,0.9705882352941176,0.25471698113207547,0.26017484068870544,0.001,0.23703384399414062
3,0.47691540139602695,0.7411209766925638,0.813725611738268,0.7951807228915663,0.9705882352941176,0.24528301886792453,0.3273092806339264,0.001,0.23700976371765137
4,0.4662777362496945,0.7718091009988901,0.8349827777226415,0.8028846153846154,0.9823529411764705,0.25471698113207547,0.18041640520095825,0.001,0.23629260063171387
5,0.46294184440658204,0.7693118756936738,0.8337983173880726,0.8019323671497585,0.9764705882352941,0.2641509433962264,0.25804319977760315,0.001,0.23673343658447266
6,0.454345602635083,0.7693673695893452,0.8312932204001054,0.7942583732057417,0.9764705882352941,0.22641509433962265,0.14659887552261353,0.001,0.23537969589233398
7,0.4562803625519854,0.7418978912319646,0.8243740051048357,0.7961630695443646,0.9764705882352941,0.2358490566037736,0.26540371775627136,0.001,0.2350773811340332
8,0.45370709633881273,0.748834628190899,0.8305925636794497,0.8,0.9647058823529412,0.2830188679245283,0.2853536307811737,0.001,0.2347705364227295
9,0.4416707226884068,0.7614872364039956,0.8377943334195009,0.8118811881188119,0.9647058823529412,0.33962264150943394,0.31360262632369995,0.001,0.23612570762634277
10,0.42435687591159155,0.7603218645948945,0.8374939330920915,0.8009950248756219,0.9470588235294117,0.330188679245283,0.3248928487300873,0.001,0.23573827743530273
11,0.4256982625882372,0.7414539400665927,0.8315375533877938,0.7971014492753623,0.9705882352941176,0.25471698113207547,0.22568745911121368,0.001,0.23525691032409668
12,0.4130222102682066,0.7667591564927857,0.8452552039804895,0.8009950248756219,0.9470588235294117,0.330188679245283,0.32416900992393494,0.001,0.2361469268798828
13,0.4118805827197034,0.7649278579356271,0.8422915327670815,0.8049382716049382,0.9588235294117647,0.32075471698113206,0.22640779614448547,0.001,0.2365572452545166
14,0.4005862490930795,0.7747502774694784,0.848374674146504,0.8031914893617021,0.888235294117647,0.4811320754716981,0.3450784683227539,0.001,0.23563742637634277
15,0.39092742962902094,0.7585460599334073,0.8369012899467428,0.8040201005025126,0.9411764705882353,0.3584905660377358,0.23105540871620178,0.001,0.23618412017822266
16,0.3821234782536825,0.761764705882353,0.8347497475330502,0.7961165048543689,0.9647058823529412,0.2641509433962264,0.16648420691490173,0.001,0.23585128784179688
17,0.3794997251763636,0.7903440621531632,0.8595478636751216,0.8126520681265207,0.9823529411764705,0.3018867924528302,0.2631457448005676,0.001,0.2367868423461914
18,0.34907298615189636,0.7549389567147614,0.8356900045321436,0.7853658536585366,0.9470588235294117,0.25471698113207547,0.1443149596452713,0.001,0.23669838905334473
19,0.3328218832983722,0.7584905660377358,0.8394499395506347,0.7980295566502463,0.9529411764705882,0.3018867924528302,0.16649986803531647,0.001,0.23447036743164062
20,0.3344514019770417,0.7805771365149833,0.855294699432175,0.7946666666666666,0.8764705882352941,0.4716981132075472,0.33588898181915283,0.001,0.23580169677734375
21,0.313743774947666,0.7086570477247504,0.802949449897636,0.7828282828282829,0.9117647058823529,0.330188679245283,0.162491112947464,0.001,0.2367267608642578
22,0.30291222633958675,0.7356270810210878,0.8211346496680108,0.7871287128712872,0.9352941176470588,0.29245283018867924,0.14173372089862823,0.001,0.23613429069519043
23,0.2854900368825108,0.7626526082130966,0.8404304082370159,0.8040201005025126,0.9411764705882353,0.3584905660377358,0.22788769006729126,0.001,0.23644161224365234
24,0.270037996012067,0.7526637069922308,0.8303659134637903,0.7980049875311721,0.9411764705882353,0.330188679245283,0.12239813059568405,0.0005,0.23539519309997559
25,0.23676446492439496,0.7523862375138736,0.8335684360831858,0.7819905213270142,0.9705882352941176,0.1792452830188679,0.04631202667951584,0.0005,0.23610544204711914
26,0.21660864750544231,0.7529411764705882,0.8371336666961895,0.7914438502673797,0.8705882352941177,0.4716981132075472,0.25342661142349243,0.0005,0.2360823154449463
27,0.19993581913766406,0.7638734739178691,0.8465198036209838,0.7971014492753623,0.9705882352941176,0.25471698113207547,0.03720685839653015,0.0005,0.23622608184814453
28,0.1698606103591097,0.7475027746947835,0.8393283824686245,0.784503631961259,0.9529411764705882,0.2358490566037736,0.03765282407402992,0.0005,0.2360396385192871
29,0.16709287890788513,0.7532186459489457,0.8302545429280545,0.7980535279805353,0.9647058823529412,0.27358490566037735,0.03251360356807709,0.0005,0.23563766479492188
